Step_1,Step_2,Step_3,Step_4,Step_5,Step_6,Step_7,Step_8,Step_9,Step_10,Step_11,Step_12,Step_13,Step_14,Step_15,Step_16,Step_17,Step_18,Step_19,Step_20,Step_21,Step_22,Step_23,Step_24,Step_25,Step_26,Step_27,Step_28,Step_29,Step_30,Step_31,Step_32,Step_33,Step_34,Step_35,Step_36,Step_37,Step_38,Step_39,Step_40,Step_41,Step_42,Step_43,Step_44,Step_45,Step_46,Step_47,Step_48,Step_49,Step_50,Step_51,Step_52,Step_53,Step_54,Step_55,Step_56,Step_57,Step_58,Step_59,Step_60
[999.23043833],[999.2304003],[999.23037858],[999.23035687],[999.23033515],[999.23031344],[999.23029172],[999.23027001],[999.23024829],[999.23022658],[999.23020486],[999.23018315],[999.23016143],[999.23013972],[999.230118],[999.23009629],[999.23007457],[999.23005286],[999.23003114],[999.23000943],[999.22998771],[999.229966],[999.22994428],[999.22992257],[999.22990085],[999.22987914],[999.22985742],[999.22983571],[999.22981399],[999.22979228],[999.22977056],[999.22974885],[999.22972713],[999.22970542],[999.2296837],[999.22966199],[999.22964027],[999.22961856],[999.22959684],[999.22957513],[999.22955341],[999.2295317],[999.22950998],[999.22948827],[999.22946655],[999.22944484],[999.22942312],[999.22940141],[999.22937969],[999.22935798],[999.22933626],[999.22931455],[999.22929283],[999.22927112],[999.2292494],[999.22922769],[999.22920597],[999.22918426],[999.22916254],[999.22914083]
[999.11468893],[999.11465222],[999.11462262],[999.11459301],[999.11456341],[999.11453381],[999.1145042],[999.1144746],[999.114445],[999.11441539],[999.11438579],[999.11435618],[999.11432658],[999.11429698],[999.11426737],[999.11423777],[999.11420817],[999.11417856],[999.11414896],[999.11411936],[999.11408975],[999.11406015],[999.11403055],[999.11400094],[999.11397134],[999.11394173],[999.11391213],[999.11388253],[999.11385292],[999.11382332],[999.11379372],[999.11376411],[999.11373451],[999.11370491],[999.1136753],[999.1136457],[999.11361609],[999.11358649],[999.11355689],[999.11352728],[999.11349768],[999.11346808],[999.11343847],[999.11340887],[999.11337927],[999.11334966],[999.11332006],[999.11329046],[999.11326085],[999.11323125],[999.11320164],[999.11317204],[999.11314244],[999.11311283],[999.11308323],[999.11305363],[999.11302402],[999.11299442],[999.11296482],[999.11293521]
[999.23019432],[999.23017361],[999.23014972],[999.23012583],[999.23010194],[999.23007805],[999.23005416],[999.23003027],[999.23000638],[999.22998248],[999.22995859],[999.2299347],[999.22991081],[999.22988692],[999.22986303],[999.22983914],[999.22981525],[999.22979136],[999.22976747],[999.22974357],[999.22971968],[999.22969579],[999.2296719],[999.22964801],[999.22962412],[999.22960023],[999.22957634],[999.22955245],[999.22952856],[999.22950466],[999.22948077],[999.22945688],[999.22943299],[999.2294091],[999.22938521],[999.22936132],[999.22933743],[999.22931354],[999.22928965],[999.22926575],[999.22924186],[999.22921797],[999.22919408],[999.22917019],[999.2291463],[999.22912241],[999.22909852],[999.22907463],[999.22905074],[999.22902684],[999.22900295],[999.22897906],[999.22895517],[999.22893128],[999.22890739],[999.2288835],[999.22885961],[999.22883572],[999.22881183],[999.22878793]
[999.33122782],[999.33120427],[999.33118022],[999.33115616],[999.33113211],[999.33110805],[999.331084],[999.33105994],[999.33103589],[999.33101183],[999.33098778],[999.33096372],[999.33093967],[999.33091561],[999.33089156],[999.3308675],[999.33084345],[999.33081939],[999.33079534],[999.33077128],[999.33074723],[999.33072317],[999.33069912],[999.33067506],[999.33065101],[999.33062695],[999.3306029],[999.33057884],[999.33055479],[999.33053073],[999.33050668],[999.33048262],[999.33045857],[999.33043451],[999.33041046],[999.3303864],[999.33036235],[999.33033829],[999.33031424],[999.33029018],[999.33026613],[999.33024207],[999.33021802],[999.33019396],[999.33016991],[999.33014585],[999.3301218],[999.33009774],[999.33007369],[999.33004963],[999.33002558],[999.33000152],[999.32997746],[999.32995341],[999.32992935],[999.3299053],[999.32988124],[999.32985719],[999.32983313],[999.32980908]
[999.33356672],[999.33357115],[999.33356676],[999.33356238],[999.333558],[999.33355362],[999.33354923],[999.33354485],[999.33354047],[999.33353608],[999.3335317],[999.33352732],[999.33352293],[999.33351855],[999.33351417],[999.33350978],[999.3335054],[999.33350102],[999.33349663],[999.33349225],[999.33348787],[999.33348348],[999.3334791],[999.33347472],[999.33347033],[999.33346595],[999.33346157],[999.33345719],[999.3334528],[999.33344842],[999.33344404],[999.33343965],[999.33343527],[999.33343089],[999.3334265],[999.33342212],[999.33341774],[999.33341335],[999.33340897],[999.33340459],[999.3334002],[999.33339582],[999.33339144],[999.33338705],[999.33338267],[999.33337829],[999.3333739],[999.33336952],[999.33336514],[999.33336076],[999.33335637],[999.33335199],[999.33334761],[999.33334322],[999.33333884],[999.33333446],[999.33333007],[999.33332569],[999.33332131],[999.33331692]
[999.52202415],[999.52200638],[999.52199859],[999.52199081],[999.52198302],[999.52197523],[999.52196744],[999.52195966],[999.52195187],[999.52194408],[999.52193629],[999.52192851],[999.52192072],[999.52191293],[999.52190514],[999.52189736],[999.52188957],[999.52188178],[999.52187399],[999.52186621],[999.52185842],[999.52185063],[999.52184284],[999.52183506],[999.52182727],[999.52181948],[999.52181169],[999.52180391],[999.52179612],[999.52178833],[999.52178054],[999.52177276],[999.52176497],[999.52175718],[999.52174939],[999.52174161],[999.52173382],[999.52172603],[999.52171824],[999.52171046],[999.52170267],[999.52169488],[999.52168709],[999.52167931],[999.52167152],[999.52166373],[999.52165594],[999.52164816],[999.52164037],[999.52163258],[999.52162479],[999.52161701],[999.52160922],[999.52160143],[999.52159364],[999.52158586],[999.52157807],[999.52157028],[999.52156249],[999.52155471]
[999.21982248],[999.21992745],[999.21992417],[999.21992089],[999.21991761],[999.21991432],[999.21991104],[999.21990776],[999.21990447],[999.21990119],[999.21989791],[999.21989463],[999.21989134],[999.21988806],[999.21988478],[999.21988149],[999.21987821],[999.21987493],[999.21987165],[999.21986836],[999.21986508],[999.2198618],[999.21985852],[999.21985523],[999.21985195],[999.21984867],[999.21984538],[999.2198421],[999.21983882],[999.21983554],[999.21983225],[999.21982897],[999.21982569],[999.2198224],[999.21981912],[999.21981584],[999.21981256],[999.21980927],[999.21980599],[999.21980271],[999.21979942],[999.21979614],[999.21979286],[999.21978958],[999.21978629],[999.21978301],[999.21977973],[999.21977645],[999.21977316],[999.21976988],[999.2197666],[999.21976331],[999.21976003],[999.21975675],[999.21975347],[999.21975018],[999.2197469],[999.21974362],[999.21974033],[999.21973705]
[999.54052051],[999.54053355],[999.54052378],[999.540514],[999.54050423],[999.54049446],[999.54048469],[999.54047492],[999.54046514],[999.54045537],[999.5404456],[999.54043583],[999.54042605],[999.54041628],[999.54040651],[999.54039674],[999.54038697],[999.54037719],[999.54036742],[999.54035765],[999.54034788],[999.54033811],[999.54032833],[999.54031856],[999.54030879],[999.54029902],[999.54028925],[999.54027947],[999.5402697],[999.54025993],[999.54025016],[999.54024039],[999.54023061],[999.54022084],[999.54021107],[999.5402013],[999.54019153],[999.54018175],[999.54017198],[999.54016221],[999.54015244],[999.54014267],[999.54013289],[999.54012312],[999.54011335],[999.54010358],[999.5400938],[999.54008403],[999.54007426],[999.54006449],[999.54005472],[999.54004494],[999.54003517],[999.5400254],[999.54001563],[999.54000586],[999.53999608],[999.53998631],[999.53997654],[999.53996677]
[999.39334592],[999.39335702],[999.39334401],[999.39333101],[999.393318],[999.39330499],[999.39329198],[999.39327898],[999.39326597],[999.39325296],[999.39323996],[999.39322695],[999.39321394],[999.39320094],[999.39318793],[999.39317492],[999.39316192],[999.39314891],[999.3931359],[999.3931229],[999.39310989],[999.39309688],[999.39308388],[999.39307087],[999.39305786],[999.39304486],[999.39303185],[999.39301884],[999.39300584],[999.39299283],[999.39297982],[999.39296682],[999.39295381],[999.3929408],[999.3929278],[999.39291479],[999.39290178],[999.39288878],[999.39287577],[999.39286276],[999.39284976],[999.39283675],[999.39282374],[999.39281073],[999.39279773],[999.39278472],[999.39277171],[999.39275871],[999.3927457],[999.39273269],[999.39271969],[999.39270668],[999.39269367],[999.39268067],[999.39266766],[999.39265465],[999.39264165],[999.39262864],[999.39261563],[999.39260263]
[999.40852779],[999.4084836],[999.40847916],[999.40847472],[999.40847028],[999.40846584],[999.4084614],[999.40845696],[999.40845252],[999.40844808],[999.40844364],[999.4084392],[999.40843477],[999.40843033],[999.40842589],[999.40842145],[999.40841701],[999.40841257],[999.40840813],[999.40840369],[999.40839925],[999.40839481],[999.40839038],[999.40838594],[999.4083815],[999.40837706],[999.40837262],[999.40836818],[999.40836374],[999.4083593],[999.40835486],[999.40835042],[999.40834598],[999.40834155],[999.40833711],[999.40833267],[999.40832823],[999.40832379],[999.40831935],[999.40831491],[999.40831047],[999.40830603],[999.40830159],[999.40829715],[999.40829272],[999.40828828],[999.40828384],[999.4082794],[999.40827496],[999.40827052],[999.40826608],[999.40826164],[999.4082572],[999.40825276],[999.40824833],[999.40824389],[999.40823945],[999.40823501],[999.40823057],[999.40822613]
[999.2806666],[999.28079172],[999.28079238],[999.28079304],[999.28079371],[999.28079437],[999.28079504],[999.2807957],[999.28079637],[999.28079703],[999.2807977],[999.28079836],[999.28079902],[999.28079969],[999.28080035],[999.28080102],[999.28080168],[999.28080235],[999.28080301],[999.28080367],[999.28080434],[999.280805],[999.28080567],[999.28080633],[999.280807],[999.28080766],[999.28080833],[999.28080899],[999.28080965],[999.28081032],[999.28081098],[999.28081165],[999.28081231],[999.28081298],[999.28081364],[999.28081431],[999.28081497],[999.28081563],[999.2808163],[999.28081696],[999.28081763],[999.28081829],[999.28081896],[999.28081962],[999.28082028],[999.28082095],[999.28082161],[999.28082228],[999.28082294],[999.28082361],[999.28082427],[999.28082494],[999.2808256],[999.28082626],[999.28082693],[999.28082759],[999.28082826],[999.28082892],[999.28082959],[999.28083025]
[999.62261643],[999.6226363],[999.62263491],[999.62263352],[999.62263213],[999.62263074],[999.62262935],[999.62262796],[999.62262657],[999.62262518],[999.62262379],[999.6226224],[999.62262101],[999.62261962],[999.62261823],[999.62261684],[999.62261545],[999.62261406],[999.62261266],[999.62261127],[999.62260988],[999.62260849],[999.6226071],[999.62260571],[999.62260432],[999.62260293],[999.62260154],[999.62260015],[999.62259876],[999.62259737],[999.62259598],[999.62259459],[999.6225932],[999.62259181],[999.62259042],[999.62258902],[999.62258763],[999.62258624],[999.62258485],[999.62258346],[999.62258207],[999.62258068],[999.62257929],[999.6225779],[999.62257651],[999.62257512],[999.62257373],[999.62257234],[999.62257095],[999.62256956],[999.62256817],[999.62256678],[999.62256538],[999.62256399],[999.6225626],[999.62256121],[999.62255982],[999.62255843],[999.62255704],[999.62255565]
[999.43340338],[999.43337478],[999.4333738],[999.43337283],[999.43337186],[999.43337089],[999.43336992],[999.43336894],[999.43336797],[999.433367],[999.43336603],[999.43336505],[999.43336408],[999.43336311],[999.43336214],[999.43336117],[999.43336019],[999.43335922],[999.43335825],[999.43335728],[999.4333563],[999.43335533],[999.43335436],[999.43335339],[999.43335242],[999.43335144],[999.43335047],[999.4333495],[999.43334853],[999.43334755],[999.43334658],[999.43334561],[999.43334464],[999.43334367],[999.43334269],[999.43334172],[999.43334075],[999.43333978],[999.4333388],[999.43333783],[999.43333686],[999.43333589],[999.43333492],[999.43333394],[999.43333297],[999.433332],[999.43333103],[999.43333005],[999.43332908],[999.43332811],[999.43332714],[999.43332617],[999.43332519],[999.43332422],[999.43332325],[999.43332228],[999.4333213],[999.43332033],[999.43331936],[999.43331839]
[999.23205625],[999.23205145],[999.23205168],[999.23205191],[999.23205215],[999.23205238],[999.23205261],[999.23205284],[999.23205307],[999.2320533],[999.23205354],[999.23205377],[999.232054],[999.23205423],[999.23205446],[999.23205469],[999.23205493],[999.23205516],[999.23205539],[999.23205562],[999.23205585],[999.23205608],[999.23205632],[999.23205655],[999.23205678],[999.23205701],[999.23205724],[999.23205747],[999.23205771],[999.23205794],[999.23205817],[999.2320584],[999.23205863],[999.23205886],[999.2320591],[999.23205933],[999.23205956],[999.23205979],[999.23206002],[999.23206025],[999.23206049],[999.23206072],[999.23206095],[999.23206118],[999.23206141],[999.23206164],[999.23206188],[999.23206211],[999.23206234],[999.23206257],[999.2320628],[999.23206303],[999.23206327],[999.2320635],[999.23206373],[999.23206396],[999.23206419],[999.23206442],[999.23206466],[999.23206489]
[999.28252351],[999.28250629],[999.28249931],[999.28249233],[999.28248535],[999.28247838],[999.2824714],[999.28246442],[999.28245744],[999.28245046],[999.28244349],[999.28243651],[999.28242953],[999.28242255],[999.28241557],[999.2824086],[999.28240162],[999.28239464],[999.28238766],[999.28238068],[999.28237371],[999.28236673],[999.28235975],[999.28235277],[999.28234579],[999.28233882],[999.28233184],[999.28232486],[999.28231788],[999.2823109],[999.28230393],[999.28229695],[999.28228997],[999.28228299],[999.28227601],[999.28226904],[999.28226206],[999.28225508],[999.2822481],[999.28224112],[999.28223415],[999.28222717],[999.28222019],[999.28221321],[999.28220623],[999.28219926],[999.28219228],[999.2821853],[999.28217832],[999.28217134],[999.28216437],[999.28215739],[999.28215041],[999.28214343],[999.28213645],[999.28212948],[999.2821225],[999.28211552],[999.28210854],[999.28210156]
[999.27472156],[999.27470882],[999.27469991],[999.274691],[999.27468209],[999.27467318],[999.27466427],[999.27465536],[999.27464646],[999.27463755],[999.27462864],[999.27461973],[999.27461082],[999.27460191],[999.274593],[999.27458409],[999.27457518],[999.27456627],[999.27455736],[999.27454846],[999.27453955],[999.27453064],[999.27452173],[999.27451282],[999.27450391],[999.274495],[999.27448609],[999.27447718],[999.27446827],[999.27445936],[999.27445046],[999.27444155],[999.27443264],[999.27442373],[999.27441482],[999.27440591],[999.274397],[999.27438809],[999.27437918],[999.27437027],[999.27436137],[999.27435246],[999.27434355],[999.27433464],[999.27432573],[999.27431682],[999.27430791],[999.274299],[999.27429009],[999.27428118],[999.27427227],[999.27426337],[999.27425446],[999.27424555],[999.27423664],[999.27422773],[999.27421882],[999.27420991],[999.274201],[999.27419209]
[999.31204233],[999.31202212],[999.31201188],[999.31200165],[999.31199141],[999.31198117],[999.31197093],[999.31196069],[999.31195045],[999.31194021],[999.31192998],[999.31191974],[999.3119095],[999.31189926],[999.31188902],[999.31187878],[999.31186854],[999.31185831],[999.31184807],[999.31183783],[999.31182759],[999.31181735],[999.31180711],[999.31179687],[999.31178664],[999.3117764],[999.31176616],[999.31175592],[999.31174568],[999.31173544],[999.3117252],[999.31171497],[999.31170473],[999.31169449],[999.31168425],[999.31167401],[999.31166377],[999.31165353],[999.31164329],[999.31163306],[999.31162282],[999.31161258],[999.31160234],[999.3115921],[999.31158186],[999.31157162],[999.31156139],[999.31155115],[999.31154091],[999.31153067],[999.31152043],[999.31151019],[999.31149995],[999.31148972],[999.31147948],[999.31146924],[999.311459],[999.31144876],[999.31143852],[999.31142828]
[999.28343318],[999.28340551],[999.28338743],[999.28336935],[999.28335127],[999.28333318],[999.2833151],[999.28329702],[999.28327894],[999.28326085],[999.28324277],[999.28322469],[999.28320661],[999.28318852],[999.28317044],[999.28315236],[999.28313428],[999.28311619],[999.28309811],[999.28308003],[999.28306194],[999.28304386],[999.28302578],[999.2830077],[999.28298961],[999.28297153],[999.28295345],[999.28293537],[999.28291728],[999.2828992],[999.28288112],[999.28286304],[999.28284495],[999.28282687],[999.28280879],[999.28279071],[999.28277262],[999.28275454],[999.28273646],[999.28271838],[999.28270029],[999.28268221],[999.28266413],[999.28264605],[999.28262796],[999.28260988],[999.2825918],[999.28257372],[999.28255563],[999.28253755],[999.28251947],[999.28250139],[999.2824833],[999.28246522],[999.28244714],[999.28242905],[999.28241097],[999.28239289],[999.28237481],[999.28235672]
[999.27537311],[999.27533803],[999.27530978],[999.27528152],[999.27525326],[999.275225],[999.27519674],[999.27516849],[999.27514023],[999.27511197],[999.27508371],[999.27505545],[999.2750272],[999.27499894],[999.27497068],[999.27494242],[999.27491417],[999.27488591],[999.27485765],[999.27482939],[999.27480113],[999.27477288],[999.27474462],[999.27471636],[999.2746881],[999.27465984],[999.27463159],[999.27460333],[999.27457507],[999.27454681],[999.27451855],[999.2744903],[999.27446204],[999.27443378],[999.27440552],[999.27437727],[999.27434901],[999.27432075],[999.27429249],[999.27426423],[999.27423598],[999.27420772],[999.27417946],[999.2741512],[999.27412294],[999.27409469],[999.27406643],[999.27403817],[999.27400991],[999.27398166],[999.2739534],[999.27392514],[999.27389688],[999.27386862],[999.27384037],[999.27381211],[999.27378385],[999.27375559],[999.27372733],[999.27369908]
