Step_1,Step_2,Step_3,Step_4,Step_5,Step_6,Step_7,Step_8,Step_9,Step_10,Step_11,Step_12,Step_13,Step_14,Step_15,Step_16,Step_17,Step_18,Step_19,Step_20,Step_21,Step_22,Step_23,Step_24,Step_25,Step_26,Step_27,Step_28,Step_29,Step_30,Step_31,Step_32,Step_33,Step_34,Step_35,Step_36,Step_37,Step_38,Step_39,Step_40,Step_41,Step_42,Step_43,Step_44,Step_45,Step_46,Step_47,Step_48,Step_49,Step_50,Step_51,Step_52,Step_53,Step_54,Step_55,Step_56,Step_57,Step_58,Step_59,Step_60
[0.00966209],[0.00967803],[0.009694],[0.00970999],[0.00972601],[0.00974206],[0.00975813],[0.00977423],[0.00979036],[0.00980651],[0.00982269],[0.00983889],[0.00985512],[0.00987138],[0.00988767],[0.00990398],[0.00992032],[0.00993669],[0.00995308],[0.0099695],[0.00998595],[0.01000242],[0.01001893],[0.01003546],[0.01005201],[0.0100686],[0.01008521],[0.01010185],[0.01011851],[0.01013521],[0.01015193],[0.01016867],[0.01018545],[0.01020226],[0.01021909],[0.01023595],[0.01025283],[0.01026975],[0.01028669],[0.01030366],[0.01032066],[0.01033769],[0.01035474],[0.01037183],[0.01038894],[0.01040608],[0.01042325],[0.01044044],[0.01045767],[0.01047492],[0.0104922],[0.01050951],[0.01052685],[0.01054422],[0.01056161],[0.01057904],[0.01059649],[0.01061397],[0.01063148],[0.01064902]
[0.00982153],[0.00982627],[0.00983101],[0.00983574],[0.00984049],[0.00984523],[0.00984998],[0.00985473],[0.00985948],[0.00986423],[0.00986899],[0.00987374],[0.0098785],[0.00988327],[0.00988803],[0.0098928],[0.00989757],[0.00990234],[0.00990711],[0.00991189],[0.00991667],[0.00992145],[0.00992623],[0.00993102],[0.0099358],[0.00994059],[0.00994539],[0.00995018],[0.00995498],[0.00995978],[0.00996458],[0.00996938],[0.00997419],[0.009979],[0.00998381],[0.00998862],[0.00999344],[0.00999825],[0.01000307],[0.0100079],[0.01001272],[0.01001755],[0.01002238],[0.01002721],[0.01003204],[0.01003688],[0.01004172],[0.01004656],[0.0100514],[0.01005625],[0.0100611],[0.01006595],[0.0100708],[0.01007566],[0.01008051],[0.01008537],[0.01009024],[0.0100951],[0.01009997],[0.01010484]
[0.00985668],[0.00984747],[0.00983826],[0.00982907],[0.00981989],[0.00981071],[0.00980154],[0.00979238],[0.00978323],[0.00977409],[0.00976496],[0.00975584],[0.00974672],[0.00973761],[0.00972851],[0.00971942],[0.00971034],[0.00970127],[0.0096922],[0.00968314],[0.0096741],[0.00966506],[0.00965603],[0.009647],[0.00963799],[0.00962898],[0.00961999],[0.009611],[0.00960202],[0.00959304],[0.00958408],[0.00957512],[0.00956618],[0.00955724],[0.00954831],[0.00953938],[0.00953047],[0.00952157],[0.00951267],[0.00950378],[0.0094949],[0.00948603],[0.00947716],[0.00946831],[0.00945946],[0.00945062],[0.00944179],[0.00943297],[0.00942415],[0.00941535],[0.00940655],[0.00939776],[0.00938898],[0.0093802],[0.00937144],[0.00936268],[0.00935393],[0.00934519],[0.00933646],[0.00932774]
[0.00978279],[0.00979677],[0.00981076],[0.00982477],[0.0098388],[0.00985285],[0.00986692],[0.00988102],[0.00989513],[0.00990926],[0.00992341],[0.00993758],[0.00995178],[0.00996599],[0.00998022],[0.00999448],[0.01000875],[0.01002304],[0.01003736],[0.01005169],[0.01006605],[0.01008043],[0.01009482],[0.01010924],[0.01012368],[0.01013814],[0.01015262],[0.01016711],[0.01018164],[0.01019618],[0.01021074],[0.01022532],[0.01023992],[0.01025455],[0.01026919],[0.01028386],[0.01029855],[0.01031326],[0.01032799],[0.01034274],[0.01035751],[0.0103723],[0.01038711],[0.01040195],[0.0104168],[0.01043168],[0.01044658],[0.0104615],[0.01047644],[0.0104914],[0.01050639],[0.01052139],[0.01053642],[0.01055146],[0.01056653],[0.01058162],[0.01059674],[0.01061187],[0.01062703],[0.0106422]
[0.0099206],[0.00993101],[0.00994144],[0.00995188],[0.00996233],[0.00997279],[0.00998326],[0.00999374],[0.01000423],[0.01001474],[0.01002525],[0.01003578],[0.01004632],[0.01005686],[0.01006742],[0.01007799],[0.01008858],[0.01009917],[0.01010977],[0.01012039],[0.01013101],[0.01014165],[0.0101523],[0.01016296],[0.01017363],[0.01018431],[0.010195],[0.01020571],[0.01021642],[0.01022715],[0.01023789],[0.01024864],[0.0102594],[0.01027017],[0.01028095],[0.01029175],[0.01030255],[0.01031337],[0.0103242],[0.01033504],[0.01034589],[0.01035675],[0.01036763],[0.01037851],[0.01038941],[0.01040032],[0.01041124],[0.01042217],[0.01043311],[0.01044407],[0.01045503],[0.01046601],[0.010477],[0.010488],[0.01049901],[0.01051004],[0.01052107],[0.01053212],[0.01054318],[0.01055425]
[0.01000565],[0.00999134],[0.00997706],[0.0099628],[0.00994855],[0.00993433],[0.00992013],[0.00990594],[0.00989178],[0.00987764],[0.00986352],[0.00984941],[0.00983533],[0.00982127],[0.00980723],[0.00979321],[0.00977921],[0.00976523],[0.00975127],[0.00973732],[0.0097234],[0.0097095],[0.00969562],[0.00968176],[0.00966792],[0.00965409],[0.00964029],[0.00962651],[0.00961275],[0.009599],[0.00958528],[0.00957158],[0.00955789],[0.00954423],[0.00953058],[0.00951696],[0.00950335],[0.00948976],[0.00947619],[0.00946265],[0.00944912],[0.00943561],[0.00942212],[0.00940865],[0.0093952],[0.00938176],[0.00936835],[0.00935496],[0.00934158],[0.00932823],[0.00931489],[0.00930157],[0.00928828],[0.009275],[0.00926174],[0.00924849],[0.00923527],[0.00922207],[0.00920888],[0.00919572]
[0.00986794],[0.00986496],[0.00986198],[0.00985899],[0.00985601],[0.00985303],[0.00985005],[0.00984708],[0.0098441],[0.00984112],[0.00983815],[0.00983517],[0.0098322],[0.00982923],[0.00982625],[0.00982328],[0.00982031],[0.00981734],[0.00981438],[0.00981141],[0.00980844],[0.00980548],[0.00980251],[0.00979955],[0.00979658],[0.00979362],[0.00979066],[0.0097877],[0.00978474],[0.00978178],[0.00977883],[0.00977587],[0.00977291],[0.00976996],[0.009767],[0.00976405],[0.0097611],[0.00975815],[0.0097552],[0.00975225],[0.0097493],[0.00974635],[0.00974341],[0.00974046],[0.00973751],[0.00973457],[0.00973163],[0.00972868],[0.00972574],[0.0097228],[0.00971986],[0.00971692],[0.00971399],[0.00971105],[0.00970811],[0.00970518],[0.00970224],[0.00969931],[0.00969638],[0.00969345]
[0.00983147],[0.0098226],[0.00981373],[0.00980488],[0.00979603],[0.00978719],[0.00977835],[0.00976953],[0.00976071],[0.0097519],[0.0097431],[0.00973431],[0.00972553],[0.00971675],[0.00970798],[0.00969922],[0.00969047],[0.00968172],[0.00967298],[0.00966425],[0.00965553],[0.00964682],[0.00963811],[0.00962941],[0.00962072],[0.00961204],[0.00960337],[0.0095947],[0.00958604],[0.00957739],[0.00956875],[0.00956011],[0.00955148],[0.00954286],[0.00953425],[0.00952565],[0.00951705],[0.00950846],[0.00949988],[0.00949131],[0.00948274],[0.00947418],[0.00946563],[0.00945709],[0.00944856],[0.00944003],[0.00943151],[0.009423],[0.00941449],[0.009406],[0.00939751],[0.00938903],[0.00938056],[0.00937209],[0.00936363],[0.00935518],[0.00934674],[0.0093383],[0.00932988],[0.00932146]
[0.00974562],[0.00974095],[0.00973628],[0.00973161],[0.00972695],[0.00972229],[0.00971763],[0.00971298],[0.00970832],[0.00970367],[0.00969902],[0.00969437],[0.00968973],[0.00968509],[0.00968045],[0.00967581],[0.00967117],[0.00966654],[0.00966191],[0.00965728],[0.00965265],[0.00964803],[0.0096434],[0.00963878],[0.00963416],[0.00962955],[0.00962493],[0.00962032],[0.00961571],[0.00961111],[0.0096065],[0.0096019],[0.0095973],[0.0095927],[0.0095881],[0.00958351],[0.00957892],[0.00957433],[0.00956974],[0.00956516],[0.00956057],[0.00955599],[0.00955141],[0.00954684],[0.00954226],[0.00953769],[0.00953312],[0.00952855],[0.00952399],[0.00951943],[0.00951486],[0.00951031],[0.00950575],[0.00950119],[0.00949664],[0.00949209],[0.00948754],[0.009483],[0.00947845],[0.00947391]
[0.00968711],[0.00967286],[0.00965863],[0.00964443],[0.00963024],[0.00961608],[0.00960194],[0.00958781],[0.00957371],[0.00955963],[0.00954557],[0.00953153],[0.00951751],[0.00950351],[0.00948953],[0.00947558],[0.00946164],[0.00944772],[0.00943383],[0.00941995],[0.0094061],[0.00939226],[0.00937845],[0.00936465],[0.00935088],[0.00933713],[0.00932339],[0.00930968],[0.00929599],[0.00928232],[0.00926866],[0.00925503],[0.00924142],[0.00922782],[0.00921425],[0.0092007],[0.00918717],[0.00917365],[0.00916016],[0.00914669],[0.00913324],[0.0091198],[0.00910639],[0.009093],[0.00907962],[0.00906627],[0.00905293],[0.00903962],[0.00902632],[0.00901304],[0.00899979],[0.00898655],[0.00897333],[0.00896014],[0.00894696],[0.0089338],[0.00892066],[0.00890754],[0.00889444],[0.00888135]
[0.00954986],[0.00954709],[0.00954432],[0.00954154],[0.00953877],[0.00953601],[0.00953324],[0.00953047],[0.0095277],[0.00952494],[0.00952217],[0.00951941],[0.00951664],[0.00951388],[0.00951112],[0.00950836],[0.0095056],[0.00950284],[0.00950008],[0.00949732],[0.00949456],[0.00949181],[0.00948905],[0.00948629],[0.00948354],[0.00948079],[0.00947803],[0.00947528],[0.00947253],[0.00946978],[0.00946703],[0.00946428],[0.00946154],[0.00945879],[0.00945604],[0.0094533],[0.00945055],[0.00944781],[0.00944507],[0.00944233],[0.00943958],[0.00943684],[0.0094341],[0.00943136],[0.00942863],[0.00942589],[0.00942315],[0.00942042],[0.00941768],[0.00941495],[0.00941221],[0.00940948],[0.00940675],[0.00940402],[0.00940129],[0.00939856],[0.00939583],[0.0093931],[0.00939038],[0.00938765]
[0.00950478],[0.00948595],[0.00946715],[0.00944839],[0.00942967],[0.00941098],[0.00939233],[0.00937372],[0.00935514],[0.0093366],[0.0093181],[0.00929963],[0.0092812],[0.00926281],[0.00924446],[0.00922614],[0.00920785],[0.00918961],[0.0091714],[0.00915322],[0.00913508],[0.00911698],[0.00909891],[0.00908088],[0.00906288],[0.00904492],[0.009027],[0.00900911],[0.00899126],[0.00897344],[0.00895566],[0.00893791],[0.0089202],[0.00890252],[0.00888488],[0.00886727],[0.0088497],[0.00883216],[0.00881466],[0.00879719],[0.00877976],[0.00876236],[0.008745],[0.00872767],[0.00871037],[0.00869311],[0.00867588],[0.00865869],[0.00864153],[0.00862441],[0.00860731],[0.00859026],[0.00857323],[0.00855624],[0.00853929],[0.00852237],[0.00850548],[0.00848862],[0.0084718],[0.00845501]
[0.00933154],[0.00933509],[0.00933863],[0.00934218],[0.00934573],[0.00934928],[0.00935283],[0.00935638],[0.00935993],[0.00936349],[0.00936704],[0.0093706],[0.00937416],[0.00937772],[0.00938128],[0.00938484],[0.00938841],[0.00939197],[0.00939554],[0.00939911],[0.00940268],[0.00940625],[0.00940982],[0.00941339],[0.00941697],[0.00942054],[0.00942412],[0.0094277],[0.00943128],[0.00943486],[0.00943845],[0.00944203],[0.00944562],[0.0094492],[0.00945279],[0.00945638],[0.00945997],[0.00946357],[0.00946716],[0.00947075],[0.00947435],[0.00947795],[0.00948155],[0.00948515],[0.00948875],[0.00949236],[0.00949596],[0.00949957],[0.00950317],[0.00950678],[0.00951039],[0.00951401],[0.00951762],[0.00952123],[0.00952485],[0.00952847],[0.00953208],[0.0095357],[0.00953933],[0.00954295]
[0.00936337],[0.00936282],[0.00936226],[0.00936171],[0.00936115],[0.00936059],[0.00936004],[0.00935948],[0.00935893],[0.00935837],[0.00935782],[0.00935726],[0.00935671],[0.00935615],[0.0093556],[0.00935504],[0.00935449],[0.00935393],[0.00935338],[0.00935282],[0.00935227],[0.00935171],[0.00935116],[0.00935061],[0.00935005],[0.0093495],[0.00934894],[0.00934839],[0.00934783],[0.00934728],[0.00934672],[0.00934617],[0.00934562],[0.00934506],[0.00934451],[0.00934395],[0.0093434],[0.00934284],[0.00934229],[0.00934174],[0.00934118],[0.00934063],[0.00934007],[0.00933952],[0.00933897],[0.00933841],[0.00933786],[0.0093373],[0.00933675],[0.0093362],[0.00933564],[0.00933509],[0.00933453],[0.00933398],[0.00933343],[0.00933287],[0.00933232],[0.00933177],[0.00933121],[0.00933066]
[0.00937734],[0.00939657],[0.00941583],[0.00943514],[0.00945449],[0.00947388],[0.0094933],[0.00951277],[0.00953227],[0.00955182],[0.00957141],[0.00959103],[0.0096107],[0.00963041],[0.00965015],[0.00966994],[0.00968977],[0.00970964],[0.00972955],[0.0097495],[0.00976949],[0.00978952],[0.0098096],[0.00982971],[0.00984987],[0.00987007],[0.00989031],[0.00991059],[0.00993091],[0.00995127],[0.00997168],[0.00999212],[0.01001261],[0.01003314],[0.01005372],[0.01007433],[0.01009499],[0.01011569],[0.01013643],[0.01015722],[0.01017805],[0.01019892],[0.01021983],[0.01024079],[0.01026178],[0.01028283],[0.01030391],[0.01032504],[0.01034621],[0.01036743],[0.01038869],[0.01040999],[0.01043133],[0.01045272],[0.01047416],[0.01049563],[0.01051716],[0.01053872],[0.01056033],[0.01058199]
[0.00955076],[0.00954217],[0.0095336],[0.00952503],[0.00951647],[0.00950791],[0.00949937],[0.00949083],[0.0094823],[0.00947378],[0.00946526],[0.00945675],[0.00944825],[0.00943976],[0.00943128],[0.0094228],[0.00941433],[0.00940587],[0.00939742],[0.00938897],[0.00938053],[0.0093721],[0.00936368],[0.00935526],[0.00934685],[0.00933845],[0.00933006],[0.00932167],[0.00931329],[0.00930492],[0.00929656],[0.0092882],[0.00927986],[0.00927152],[0.00926318],[0.00925486],[0.00924654],[0.00923823],[0.00922992],[0.00922163],[0.00921334],[0.00920506],[0.00919679],[0.00918852],[0.00918026],[0.00917201],[0.00916377],[0.00915553],[0.0091473],[0.00913908],[0.00913087],[0.00912266],[0.00911446],[0.00910627],[0.00909808],[0.00908991],[0.00908174],[0.00907357],[0.00906542],[0.00905727]
[0.00947918],[0.00948681],[0.00949445],[0.0095021],[0.00950976],[0.00951742],[0.00952508],[0.00953275],[0.00954043],[0.00954812],[0.00955581],[0.0095635],[0.00957121],[0.00957892],[0.00958663],[0.00959435],[0.00960208],[0.00960982],[0.00961756],[0.0096253],[0.00963306],[0.00964082],[0.00964858],[0.00965635],[0.00966413],[0.00967192],[0.00967971],[0.0096875],[0.00969531],[0.00970311],[0.00971093],[0.00971875],[0.00972658],[0.00973442],[0.00974226],[0.0097501],[0.00975796],[0.00976582],[0.00977368],[0.00978155],[0.00978943],[0.00979732],[0.00980521],[0.00981311],[0.00982101],[0.00982892],[0.00983684],[0.00984476],[0.00985269],[0.00986063],[0.00986857],[0.00987652],[0.00988448],[0.00989244],[0.00990041],[0.00990838],[0.00991636],[0.00992435],[0.00993234],[0.00994034]
[0.00955158],[0.0095529],[0.00955422],[0.00955554],[0.00955686],[0.00955818],[0.0095595],[0.00956083],[0.00956215],[0.00956347],[0.00956479],[0.00956611],[0.00956743],[0.00956875],[0.00957008],[0.0095714],[0.00957272],[0.00957404],[0.00957536],[0.00957669],[0.00957801],[0.00957933],[0.00958066],[0.00958198],[0.0095833],[0.00958463],[0.00958595],[0.00958728],[0.0095886],[0.00958993],[0.00959125],[0.00959258],[0.0095939],[0.00959523],[0.00959655],[0.00959788],[0.0095992],[0.00960053],[0.00960186],[0.00960318],[0.00960451],[0.00960584],[0.00960716],[0.00960849],[0.00960982],[0.00961115],[0.00961247],[0.0096138],[0.00961513],[0.00961646],[0.00961779],[0.00961912],[0.00962045],[0.00962177],[0.0096231],[0.00962443],[0.00962576],[0.00962709],[0.00962842],[0.00962975]
[0.00956444],[0.00956504],[0.00956564],[0.00956624],[0.00956684],[0.00956744],[0.00956804],[0.00956864],[0.00956924],[0.00956984],[0.00957044],[0.00957104],[0.00957164],[0.00957224],[0.00957284],[0.00957344],[0.00957404],[0.00957464],[0.00957524],[0.00957584],[0.00957644],[0.00957704],[0.00957764],[0.00957824],[0.00957884],[0.00957944],[0.00958004],[0.00958064],[0.00958124],[0.00958184],[0.00958244],[0.00958304],[0.00958364],[0.00958424],[0.00958484],[0.00958544],[0.00958604],[0.00958664],[0.00958724],[0.00958784],[0.00958845],[0.00958905],[0.00958965],[0.00959025],[0.00959085],[0.00959145],[0.00959205],[0.00959265],[0.00959325],[0.00959385],[0.00959445],[0.00959506],[0.00959566],[0.00959626],[0.00959686],[0.00959746],[0.00959806],[0.00959866],[0.00959927],[0.00959987]
[0.00954869],[0.0095274],[0.00950615],[0.00948495],[0.0094638],[0.0094427],[0.00942164],[0.00940063],[0.00937967],[0.00935875],[0.00933788],[0.00931706],[0.00929628],[0.00927555],[0.00925487],[0.00923423],[0.00921364],[0.00919309],[0.00917259],[0.00915214],[0.00913173],[0.00911137],[0.00909105],[0.00907078],[0.00905055],[0.00903037],[0.00901023],[0.00899014],[0.00897009],[0.00895009],[0.00893013],[0.00891021],[0.00889035],[0.00887052],[0.00885074],[0.008831],[0.00881131],[0.00879166],[0.00877206],[0.0087525],[0.00873298],[0.0087135],[0.00869407],[0.00867469],[0.00865534],[0.00863604],[0.00861678],[0.00859757],[0.0085784],[0.00855927],[0.00854018],[0.00852114],[0.00850213],[0.00848317],[0.00846426],[0.00844538],[0.00842655],[0.00840776],[0.00838901],[0.0083703]
[0.00936229],[0.00937225],[0.00938223],[0.00939221],[0.0094022],[0.00941221],[0.00942222],[0.00943225],[0.00944228],[0.00945233],[0.00946239],[0.00947246],[0.00948254],[0.00949263],[0.00950273],[0.00951284],[0.00952296],[0.00953309],[0.00954324],[0.00955339],[0.00956356],[0.00957373],[0.00958392],[0.00959412],[0.00960432],[0.00961454],[0.00962477],[0.00963501],[0.00964527],[0.00965553],[0.0096658],[0.00967609],[0.00968638],[0.00969669],[0.00970701],[0.00971734],[0.00972768],[0.00973803],[0.00974839],[0.00975876],[0.00976914],[0.00977954],[0.00978995],[0.00980036],[0.00981079],[0.00982123],[0.00983168],[0.00984214],[0.00985261],[0.0098631],[0.00987359],[0.0098841],[0.00989461],[0.00990514],[0.00991568],[0.00992623],[0.00993679],[0.00994737],[0.00995795],[0.00996855]
[0.00946256],[0.0094708],[0.00947904],[0.00948729],[0.00949554],[0.0095038],[0.00951207],[0.00952035],[0.00952863],[0.00953692],[0.00954522],[0.00955353],[0.00956184],[0.00957016],[0.00957848],[0.00958682],[0.00959516],[0.00960351],[0.00961186],[0.00962023],[0.0096286],[0.00963698],[0.00964536],[0.00965375],[0.00966215],[0.00967056],[0.00967897],[0.00968739],[0.00969582],[0.00970426],[0.0097127],[0.00972115],[0.00972961],[0.00973808],[0.00974655],[0.00975503],[0.00976352],[0.00977201],[0.00978052],[0.00978903],[0.00979754],[0.00980607],[0.0098146],[0.00982314],[0.00983169],[0.00984024],[0.0098488],[0.00985737],[0.00986595],[0.00987453],[0.00988313],[0.00989172],[0.00990033],[0.00990895],[0.00991757],[0.0099262],[0.00993483],[0.00994348],[0.00995213],[0.00996079]
[0.00954446],[0.00955045],[0.00955644],[0.00956244],[0.00956843],[0.00957444],[0.00958044],[0.00958645],[0.00959247],[0.00959849],[0.00960451],[0.00961053],[0.00961656],[0.00962259],[0.00962863],[0.00963467],[0.00964072],[0.00964676],[0.00965282],[0.00965887],[0.00966493],[0.00967099],[0.00967706],[0.00968313],[0.00968921],[0.00969528],[0.00970137],[0.00970745],[0.00971354],[0.00971964],[0.00972573],[0.00973184],[0.00973794],[0.00974405],[0.00975016],[0.00975628],[0.0097624],[0.00976852],[0.00977465],[0.00978078],[0.00978692],[0.00979306],[0.0097992],[0.00980535],[0.0098115],[0.00981766],[0.00982382],[0.00982998],[0.00983615],[0.00984232],[0.00984849],[0.00985467],[0.00986085],[0.00986704],[0.00987323],[0.00987942],[0.00988562],[0.00989182],[0.00989803],[0.00990424]
[0.00960956],[0.00961951],[0.00962948],[0.00963945],[0.00964944],[0.00965943],[0.00966944],[0.00967945],[0.00968948],[0.00969951],[0.00970956],[0.00971962],[0.00972968],[0.00973976],[0.00974985],[0.00975995],[0.00977006],[0.00978018],[0.00979031],[0.00980045],[0.0098106],[0.00982076],[0.00983093],[0.00984111],[0.00985131],[0.00986151],[0.00987172],[0.00988195],[0.00989218],[0.00990243],[0.00991269],[0.00992295],[0.00993323],[0.00994352],[0.00995382],[0.00996413],[0.00997445],[0.00998478],[0.00999512],[0.01000547],[0.01001584],[0.01002621],[0.0100366],[0.01004699],[0.0100574],[0.01006782],[0.01007824],[0.01008868],[0.01009913],[0.01010959],[0.01012006],[0.01013055],[0.01014104],[0.01015154],[0.01016206],[0.01017258],[0.01018312],[0.01019367],[0.01020422],[0.01021479]
[0.00972018],[0.00973894],[0.00975773],[0.00977656],[0.00979543],[0.00981433],[0.00983327],[0.00985224],[0.00987126],[0.00989031],[0.00990939],[0.00992851],[0.00994767],[0.00996687],[0.0099861],[0.01000538],[0.01002468],[0.01004403],[0.01006341],[0.01008283],[0.01010229],[0.01012178],[0.01014132],[0.01016089],[0.0101805],[0.01020014],[0.01021983],[0.01023955],[0.01025931],[0.01027911],[0.01029894],[0.01031882],[0.01033873],[0.01035868],[0.01037867],[0.0103987],[0.01041877],[0.01043887],[0.01045902],[0.0104792],[0.01049942],[0.01051968],[0.01053999],[0.01056032],[0.0105807],[0.01060112],[0.01062158],[0.01064208],[0.01066261],[0.01068319],[0.01070381],[0.01072446],[0.01074516],[0.01076589],[0.01078667],[0.01080749],[0.01082834],[0.01084924],[0.01087017],[0.01089115]
[0.00991365],[0.00993397],[0.00995434],[0.00997475],[0.0099952],[0.01001569],[0.01003623],[0.0100568],[0.01007742],[0.01009808],[0.01011879],[0.01013953],[0.01016032],[0.01018115],[0.01020203],[0.01022294],[0.0102439],[0.0102649],[0.01028595],[0.01030704],[0.01032817],[0.01034935],[0.01037056],[0.01039183],[0.01041313],[0.01043448],[0.01045588],[0.01047731],[0.01049879],[0.01052032],[0.01054189],[0.0105635],[0.01058516],[0.01060686],[0.01062861],[0.0106504],[0.01067224],[0.01069412],[0.01071604],[0.01073801],[0.01076003],[0.01078209],[0.0108042],[0.01082635],[0.01084854],[0.01087079],[0.01089307],[0.01091541],[0.01093779],[0.01096021],[0.01098268],[0.0110052],[0.01102776],[0.01105037],[0.01107303],[0.01109573],[0.01111848],[0.01114128],[0.01116412],[0.01118701]
[0.01010254],[0.01010597],[0.0101094],[0.01011284],[0.01011627],[0.01011971],[0.01012314],[0.01012658],[0.01013002],[0.01013346],[0.0101369],[0.01014034],[0.01014378],[0.01014723],[0.01015068],[0.01015412],[0.01015757],[0.01016102],[0.01016447],[0.01016792],[0.01017137],[0.01017483],[0.01017828],[0.01018174],[0.0101852],[0.01018865],[0.01019211],[0.01019558],[0.01019904],[0.0102025],[0.01020597],[0.01020943],[0.0102129],[0.01021637],[0.01021984],[0.01022331],[0.01022678],[0.01023025],[0.01023372],[0.0102372],[0.01024067],[0.01024415],[0.01024763],[0.01025111],[0.01025459],[0.01025807],[0.01026156],[0.01026504],[0.01026853],[0.01027201],[0.0102755],[0.01027899],[0.01028248],[0.01028597],[0.01028947],[0.01029296],[0.01029646],[0.01029995],[0.01030345],[0.01030695]
[0.01014268],[0.01015197],[0.01016128],[0.0101706],[0.01017992],[0.01018925],[0.01019859],[0.01020794],[0.0102173],[0.01022667],[0.01023604],[0.01024542],[0.01025482],[0.01026422],[0.01027363],[0.01028304],[0.01029247],[0.01030191],[0.01031135],[0.0103208],[0.01033026],[0.01033973],[0.01034921],[0.0103587],[0.01036819],[0.0103777],[0.01038721],[0.01039674],[0.01040627],[0.01041581],[0.01042535],[0.01043491],[0.01044448],[0.01045405],[0.01046363],[0.01047323],[0.01048283],[0.01049244],[0.01050206],[0.01051168],[0.01052132],[0.01053096],[0.01054062],[0.01055028],[0.01055995],[0.01056963],[0.01057932],[0.01058902],[0.01059873],[0.01060844],[0.01061817],[0.0106279],[0.01063765],[0.0106474],[0.01065716],[0.01066693],[0.01067671],[0.01068649],[0.01069629],[0.01070609]
[0.01023603],[0.01024536],[0.0102547],[0.01026405],[0.01027341],[0.01028277],[0.01029215],[0.01030153],[0.01031092],[0.01032032],[0.01032973],[0.01033915],[0.01034858],[0.01035801],[0.01036746],[0.01037691],[0.01038637],[0.01039584],[0.01040532],[0.0104148],[0.0104243],[0.0104338],[0.01044332],[0.01045284],[0.01046237],[0.01047191],[0.01048145],[0.01049101],[0.01050058],[0.01051015],[0.01051973],[0.01052932],[0.01053892],[0.01054853],[0.01055815],[0.01056777],[0.01057741],[0.01058705],[0.01059671],[0.01060637],[0.01061604],[0.01062572],[0.0106354],[0.0106451],[0.0106548],[0.01066452],[0.01067424],[0.01068397],[0.01069372],[0.01070346],[0.01071322],[0.01072299],[0.01073277],[0.01074255],[0.01075235],[0.01076215],[0.01077196],[0.01078178],[0.01079161],[0.01080145]
